CACNG8	342.350901574249	4.23584905398975	0.20908046073272504	20.2594208906235	2.933930709377608e-91	1.7472195185367493e-88
TUBB3	296.76840373249803	-5.682252331046669	0.288537481356079	-19.6932901207185	2.4616915027885088e-86	1.3487115405477694e-83
CPLX2	1341.71546351289	10.220377299099699	0.5234199682501041	19.526150928609894	6.581719530973337e-85	3.219636157705059e-82
KIAA0408	357.127818859284	-7.7030911040032315	0.4168878640507671	-18.4776093723495	3.127344300668318e-76	1.2598598495956994e-73
ATP1A3	2117.17189955899	2.27218853701915	0.124259180094031	18.2858806512301	1.0721779954904293e-74	3.969087028170928e-72
C1orf95	352.823043052496	5.07393168277461	0.281520286051219	18.0233252599476	1.2782433682518196e-72	4.489256260242358e-70
SCHIP1	236.86652256061402	-3.63149101596366	0.211686061213906	-17.155078587314698	5.759210045354498e-66	1.57767799982441e-63
DIRAS1	429.150404571267	3.047017731228069	0.181205194410082	16.815289104419502	1.8857040051208887e-63	4.7830532885445885e-61
NPTXR	1197.70577446844	3.56942465706227	0.21270510602943304	16.7810953093357	3.35588847711528e-63	8.35738263109964e-61
PACSIN1	1077.25283982765	2.2882144236661204	0.136797455821981	16.7270247090256	8.329666003292918e-63	2.037347057983989e-60
LSAMP	538.967230775193	2.81111464310532	0.16872616527275194	16.6608103643028	2.5257890035190194e-62	6.069426663368408e-60
SHC3	543.938280101072	-3.28498113459885	0.19904066351519606	-16.5040704576834	3.4297358859959e-61	7.829515405080977e-59
KIAA1644	260.762823466906	3.51312538264059	0.225797554200268	15.558739752888	1.3880510667546798e-54	2.64057436963039e-52
FRRS1L	433.187880595957	3.84107589431016	0.247859957539999	15.4969601884576	3.6369694184469195e-54	6.824050701981847e-52
KCNJ9	377.47576368489405	3.04295720633027	0.19866395034754294	15.31710811653	5.87749020970389e-53	1.0455062779521297e-50
ATCAY	611.09063165928	2.31232954276775	0.15165545878121398	15.2472555973316	1.71699585606736e-52	2.939711530069329e-50
ELAVL3	348.062177419375	2.49267631292573	0.16501799655115698	15.1054816142613	1.4901364794731995e-51	2.42980944754101e-49
NAP1L5	296.528960668754	2.58039310287265	0.176031124728408	14.6587321239573	1.1846440024851294e-48	1.71378891462295e-46
KCTD16	216.847221494641	3.79704577769884	0.259033672740035	14.6585026476829	1.1886540621244096e-48	1.71378891462295e-46
OPCML	451.628153678188	2.67212221268537	0.18438443351663	14.4921247511079	1.3587385227846596e-47	1.91862283985376e-45
CAMK2A	3249.94956457635	2.121543434453	0.14701469945076198	14.430825232979801	3.310957364628889e-47	4.5350183023321896e-45
SVOP	236.719964930407	8.037225437985692	0.5727464843857359	14.0327800468396	9.82243019379949e-45	1.1869840598017894e-42
SHISA9	153.522472251916	3.4535060038284904	0.25017211147162804	13.804520350063699	2.3936037197751893e-43	2.6654626138016894e-41
PMP2	225.49638024733798	3.38644864891456	0.24856749625790905	13.6238595146038	2.8888801620149497e-42	3.0205337083296698e-40
CLCN4	395.42083871793295	2.70679347182891	0.204481499043002	13.2373514694338	5.33989112340349e-40	5.04417163567294e-38
CDK5R2	247.835904147375	2.4158694974099704	0.185210905723726	13.043883609173903	6.885823120228029e-39	6.204942057747579e-37
CACNG3	237.556821901278	2.50209829313634	0.19186093644197896	13.0412075513506	7.131846083135229e-39	6.38463371246426e-37
SLC1A2	2025.78403773855	3.0759078422425	0.23597216737618104	13.035045092156803	7.732129309706459e-39	6.87707630876944e-37
CALN1	146.485855204611	3.85222749760585	0.29587837902693104	13.019631614431699	9.46263125193159e-39	8.30831155498122e-37
NPTX1	793.276840244357	1.99223238867038	0.15382217045127694	12.9515295670686	2.3031875013359997e-38	1.98407290602511e-36
RPH3A	1022.3758295609399	2.0580288080700098	0.159534936620602	12.900176297837	4.4906863930246797e-38	3.79684762501599e-36
SPRN	112.384912609695	6.08676179283618	0.47463552756055	12.8240753997491	1.2021204273006499e-37	9.918941863094539e-36
