ENSG00000262776	0
ENSG00000121410	4
ENSG00000148584	0
ENSG00000175899	455
ENSG00000166535	0
ENSG00000128274	29
ENSG00000118017	0
ENSG00000094914	88
ENSG00000081760	78
ENSG00000114771	0
ENSG00000197953	0
ENSG00000188984	0
ENSG00000204518	0
ENSG00000109576	11
ENSG00000158122	43
ENSG00000103591	90
ENSG00000115977	86
ENSG00000087884	311
ENSG00000127837	238
ENSG00000129673	0
ENSG00000131043	79
ENSG00000205002	2
ENSG00000090861	315
ENSG00000124608	44
ENSG00000157426	28
ENSG00000149313	187
ENSG00000008311	116
ENSG00000181409	5
ENSG00000183044	0
ENSG00000165029	113
ENSG00000144452	0
ENSG00000179869	0
ENSG00000167972	272
ENSG00000198691	0
ENSG00000154265	850
ENSG00000154262	66
ENSG00000141338	139
ENSG00000154258	209
ENSG00000085563	6
ENSG00000135776	90
ENSG00000276582	0
ENSG00000005471	5
ENSG00000004846	1
ENSG00000115657	231
ENSG00000197150	66
ENSG00000150967	9
ENSG00000103222	526
ENSG00000124574	70
ENSG00000121270	0
ENSG00000140798	2
ENSG00000108846	2
ENSG00000125257	51
ENSG00000091262	10
ENSG00000006071	36
ENSG00000069431	352
ENSG00000173208	1
ENSG00000117528	128
ENSG00000119688	39
ENSG00000164163	203
ENSG00000204574	674
ENSG00000033050	335
ENSG00000161204	482
ENSG00000160179	68
ENSG00000118777	9
ENSG00000172350	0
ENSG00000138075	1
ENSG00000143921	0
ENSG00000143994	95
ENSG00000144827	29
ENSG00000106077	38
ENSG00000100997	75
ENSG00000131969	1
ENSG00000139826	78
ENSG00000114786	232
ENSG00000114779	33
ENSG00000168792	35
ENSG00000230475	102
ENSG00000183260	1
ENSG00000129968	203
ENSG00000107362	42
ENSG00000136379	28
ENSG00000140526	175
ENSG00000158201	24
ENSG00000100439	128
ENSG00000011198	100
ENSG00000163686	5
ENSG00000127220	90
ENSG00000136754	173
ENSG00000138443	34
ENSG00000108798	12
ENSG00000154175	80
ENSG00000097007	237
ENSG00000143322	13
ENSG00000099204	659
ENSG00000163995	568
ENSG00000173210	1130
ENSG00000281879	14
ENSG00000159842	44
ENSG00000174429	481
ENSG00000146386	0
ENSG00000146109	66
ENSG00000114626	183
ENSG00000166016	70
ENSG00000252870	0
ENSG00000252119	0
ENSG00000060971	106
ENSG00000167315	612
ENSG00000076555	5776
ENSG00000111271	53
ENSG00000240303	140
ENSG00000151498	45
ENSG00000177646	218
ENSG00000115361	39
ENSG00000117054	939
ENSG00000122971	264
ENSG00000196177	198
ENSG00000072778	2862
ENSG00000157766	0
ENSG00000072818	4
ENSG00000114331	73
ENSG00000131584	104
ENSG00000075239	1385
ENSG00000120437	44
ENSG00000182827	172
ENSG00000181513	23
ENSG00000107897	131
ENSG00000176244	0
ENSG00000110455	19
ENSG00000205126	0
ENSG00000102977	23
ENSG00000159640	19
ENSG00000130234	2
ENSG00000167769	0
ENSG00000177076	29
ENSG00000078124	48
ENSG00000087085	5
ENSG00000100813	496
ENSG00000213088	131
ENSG00000144648	3
ENSG00000131473	85
ENSG00000153086	0
ENSG00000196636	15
ENSG00000122729	216
ENSG00000100412	3633
ENSG00000162390	17
ENSG00000172497	0
ENSG00000112304	179
ENSG00000119673	446
ENSG00000177465	7
ENSG00000205669	17
ENSG00000097021	5
ENSG00000101473	49
ENSG00000123130	124
ENSG00000161533	205
ENSG00000168306	47
ENSG00000087008	0
ENSG00000143727	192
ENSG00000134575	94
ENSG00000102575	0
ENSG00000162836	80
ENSG00000014257	1
ENSG00000142513	0
ENSG00000100312	0
ENSG00000111644	12
ENSG00000147174	21
ENSG00000134940	0
ENSG00000103740	211
ENSG00000130377	0
ENSG00000167107	193
ENSG00000176715	10
ENSG00000151726	8849
ENSG00000123983	304
ENSG00000068366	689
ENSG00000197142	15
ENSG00000164398	13
ENSG00000183747	3
ENSG00000066813	9
ENSG00000005187	13
ENSG00000215009	0
ENSG00000183549	199
ENSG00000173124	0
ENSG00000154930	394
ENSG00000131069	590
ENSG00000111058	135
ENSG00000143632	254321
ENSG00000075624	1026
ENSG00000169067	0
ENSG00000159251	314
ENSG00000182584	1
ENSG00000136518	37
ENSG00000077080	0
ENSG00000187003	0
ENSG00000148156	0
ENSG00000117148	0
ENSG00000181786	0
ENSG00000072110	116
ENSG00000077522	17245
ENSG00000130402	247
ENSG00000131966	120
ENSG00000138107	880
ENSG00000115073	337
ENSG00000138071	487
ENSG00000115091	192
ENSG00000133627	106
ENSG00000101442	32
ENSG00000075089	38
ENSG00000113812	117
ENSG00000123165	0
ENSG00000169717	0
ENSG00000184378	5
ENSG00000115170	68
ENSG00000135503	130
ENSG00000123612	7
ENSG00000121989	71
ENSG00000114739	2
ENSG00000139567	65
ENSG00000132744	0
ENSG00000119640	29
ENSG00000170634	169
ENSG00000196839	56
ENSG00000164113	0
ENSG00000140955	0
ENSG00000168803	100
ENSG00000137845	95
ENSG00000073670	3
ENSG00000148848	0
ENSG00000143537	148
ENSG00000151694	67
ENSG00000168619	0
ENSG00000135074	28
ENSG00000104755	0
ENSG00000134007	0
ENSG00000139985	12
ENSG00000008277	28
ENSG00000114948	4
ENSG00000042980	0
ENSG00000168594	0
ENSG00000134249	0
ENSG00000197140	1
ENSG00000149451	27
ENSG00000069206	1
ENSG00000168615	186
ENSG00000134028	0
ENSG00000154734	138
ENSG00000142303	14
ENSG00000281690	0
ENSG00000281244	49
ENSG00000138316	1
ENSG00000166106	6
ENSG00000145536	0
ENSG00000140470	7
ENSG00000140873	0
ENSG00000145808	34
ENSG00000087116	7
ENSG00000173157	0
ENSG00000156140	18
ENSG00000158859	1
ENSG00000154736	43
ENSG00000049192	3
ENSG00000136378	14
ENSG00000134917	0
ENSG00000163638	120
ENSG00000178031	6
ENSG00000197859	7
ENSG00000156218	13
ENSG00000143382	350
ENSG00000185761	42
ENSG00000184060	5
ENSG00000160710	295
ENSG00000197381	112
ENSG00000185736	0
ENSG00000065457	32
ENSG00000189007	17
ENSG00000213638	5
ENSG00000063761	65
ENSG00000133597	30
ENSG00000163050	6102
ENSG00000123815	28
ENSG00000173137	14
ENSG00000164742	17
ENSG00000143199	1
ENSG00000138031	61
ENSG00000129467	139
ENSG00000173175	6
ENSG00000174233	54
ENSG00000121281	8
ENSG00000155897	0
ENSG00000162104	471
ENSG00000078549	13
ENSG00000087274	1044
ENSG00000075340	53
ENSG00000148700	90
ENSG00000118492	0
ENSG00000196616	4
ENSG00000198099	0
ENSG00000197894	163
ENSG00000172955	0
ENSG00000280830	285
ENSG00000182035	0
ENSG00000181092	24
ENSG00000159346	688
ENSG00000006831	220
ENSG00000156110	74
ENSG00000148926	29
ENSG00000128165	0
ENSG00000224420	5
ENSG00000101126	301
ENSG00000101544	10
ENSG00000181915	28
ENSG00000163485	0
ENSG00000128271	3
ENSG00000170425	0
ENSG00000121933	3
ENSG00000159322	26
ENSG00000144843	199
ENSG00000153531	36
ENSG00000116863	107
ENSG00000170222	18
ENSG00000120907	0
ENSG00000170214	0
ENSG00000150594	6
ENSG00000184160	4
ENSG00000043591	0
ENSG00000169252	34
ENSG00000188778	0
ENSG00000173020	291
ENSG00000100077	5
ENSG00000130706	639
ENSG00000239900	1006
ENSG00000035687	43
ENSG00000185100	3158
ENSG00000111863	1
ENSG00000106624	49
ENSG00000139154	57
ENSG00000181026	52
ENSG00000104964	2600
ENSG00000196526	14
ENSG00000157510	553
ENSG00000169129	11
ENSG00000172493	681
ENSG00000155966	2
ENSG00000144218	2
ENSG00000072364	384
ENSG00000141385	759
ENSG00000079557	0
ENSG00000183077	9
ENSG00000081051	0
ENSG00000119844	99
ENSG00000038002	24
ENSG00000157985	77
ENSG00000204172	41
ENSG00000133612	122
ENSG00000166748	19
ENSG00000165923	0
ENSG00000146856	6
