ENSG00000000005	5
ENSG00000000419	101
ENSG00000000457	108
ENSG00000000938	19
ENSG00000000971	84
ENSG00000001036	27
ENSG00000001084	186
ENSG00000001167	141
ENSG00000001460	1
ENSG00000001461	17
ENSG00000001497	66
ENSG00000001561	455
ENSG00000001617	81
ENSG00000001626	0
ENSG00000001629	176
ENSG00000001630	94
ENSG00000001631	230
ENSG00000002016	44
ENSG00000002330	173
ENSG00000002549	439
ENSG00000002586	197
ENSG00000002587	1
ENSG00000002726	7
ENSG00000002745	1
ENSG00000002746	4
ENSG00000002822	82
ENSG00000002834	188
ENSG00000002919	54
ENSG00000002933	33
ENSG00000003056	433
ENSG00000003137	40
ENSG00000003147	6
ENSG00000003249	112
ENSG00000003393	617
ENSG00000003400	40
ENSG00000003402	418
ENSG00000003436	344
ENSG00000003509	26
ENSG00000003756	470
ENSG00000003987	3
ENSG00000003989	1567
ENSG00000004059	231
ENSG00000004139	28
ENSG00000004399	295
ENSG00000004455	901
ENSG00000004468	38
ENSG00000004478	1012
ENSG00000004487	244
ENSG00000004534	547
ENSG00000004660	18
ENSG00000004700	189
ENSG00000004766	168
ENSG00000004776	1920
ENSG00000004777	16
ENSG00000004779	464
ENSG00000004799	5085
ENSG00000004809	0
ENSG00000004838	18
ENSG00000004846	0
ENSG00000004864	61
ENSG00000004866	76
ENSG00000004897	592
ENSG00000004939	0
ENSG00000004948	2
ENSG00000004961	81
ENSG00000004975	116
ENSG00000005001	0
ENSG00000005007	202
ENSG00000005020	180
ENSG00000005022	59
ENSG00000005059	23
ENSG00000005073	2
ENSG00000005075	179
ENSG00000005100	61
ENSG00000005102	34
ENSG00000005108	10
ENSG00000005156	114
ENSG00000005175	319
ENSG00000005187	19
ENSG00000005194	111
ENSG00000005206	72
ENSG00000005238	121
ENSG00000005243	105
ENSG00000005249	33
ENSG00000005302	298
ENSG00000005339	769
ENSG00000005379	8
ENSG00000005381	16
ENSG00000005421	1
ENSG00000005436	111
ENSG00000005448	5
ENSG00000005469	73
ENSG00000005471	21
ENSG00000005486	47
ENSG00000005513	14
ENSG00000005700	438
ENSG00000005801	55
ENSG00000005810	344
ENSG00000005812	379
ENSG00000005844	13
ENSG00000005882	723
ENSG00000005884	73
ENSG00000005889	552
ENSG00000005961	12
ENSG00000005981	185
ENSG00000006007	472
ENSG00000006016	57
ENSG00000006025	206
ENSG00000006042	20
ENSG00000006047	9
ENSG00000006059	0
ENSG00000006062	185
ENSG00000006071	35
ENSG00000006116	0
ENSG00000006118	55
ENSG00000006125	806
ENSG00000006128	1
ENSG00000006194	59
ENSG00000006210	74
ENSG00000006282	115
ENSG00000006283	3
ENSG00000006327	958
ENSG00000006377	0
ENSG00000006432	29
ENSG00000006451	152
ENSG00000006453	55
ENSG00000006459	372
ENSG00000006468	15
ENSG00000006555	0
ENSG00000006576	559
ENSG00000006606	0
ENSG00000006607	67
ENSG00000006611	1
ENSG00000006625	30
ENSG00000006634	23
ENSG00000006638	6
ENSG00000006652	728
ENSG00000006695	252
ENSG00000006704	192
ENSG00000006712	0
ENSG00000006715	220
ENSG00000006740	24
ENSG00000006744	207
ENSG00000006747	5
ENSG00000006756	0
ENSG00000006757	14
ENSG00000006788	630
ENSG00000006831	295
ENSG00000006837	15
ENSG00000007001	0
ENSG00000007038	0
ENSG00000007047	218
ENSG00000007062	41
ENSG00000007080	777
ENSG00000007168	1760
ENSG00000007171	9
ENSG00000007174	0
ENSG00000007202	1587
ENSG00000007216	3
ENSG00000007237	108
ENSG00000007255	0
ENSG00000007264	0
ENSG00000007312	1
ENSG00000007314	1462
ENSG00000007341	75
ENSG00000007350	1
ENSG00000007372	3
ENSG00000007376	18
ENSG00000007384	115
ENSG00000007392	186
ENSG00000007402	14
ENSG00000007516	52
ENSG00000007520	105
ENSG00000007541	150
ENSG00000007545	31
ENSG00000007866	71
ENSG00000007908	2
ENSG00000007923	363
ENSG00000007933	11
