ENSG00000000005	0
ENSG00000000419	113
ENSG00000000457	77
ENSG00000000938	25
ENSG00000000971	114
ENSG00000001036	73
ENSG00000001084	178
ENSG00000001167	102
ENSG00000001460	121
ENSG00000001461	779
ENSG00000001497	343
ENSG00000001561	322
ENSG00000001617	37
ENSG00000001626	5
ENSG00000001629	373
ENSG00000001630	17
ENSG00000001631	240
ENSG00000002016	66
ENSG00000002330	237
ENSG00000002549	156
ENSG00000002586	100
ENSG00000002587	77
ENSG00000002726	0
ENSG00000002745	4
ENSG00000002746	648
ENSG00000002822	71
ENSG00000002834	901
ENSG00000002919	89
ENSG00000002933	24
ENSG00000003056	425
ENSG00000003137	278
ENSG00000003147	251
ENSG00000003249	511
ENSG00000003393	425
ENSG00000003400	24
ENSG00000003402	237
ENSG00000003436	23
ENSG00000003509	96
ENSG00000003756	618
ENSG00000003987	262
ENSG00000003989	73
ENSG00000004059	472
ENSG00000004139	229
ENSG00000004399	547
ENSG00000004455	165
ENSG00000004468	36
ENSG00000004478	749
ENSG00000004487	308
ENSG00000004534	538
ENSG00000004660	788
ENSG00000004700	104
ENSG00000004766	335
ENSG00000004776	83
ENSG00000004777	411
ENSG00000004779	306
ENSG00000004799	66
ENSG00000004809	0
ENSG00000004838	8
ENSG00000004846	0
ENSG00000004864	36
ENSG00000004866	85
ENSG00000004897	458
ENSG00000004939	0
ENSG00000004948	0
ENSG00000004961	120
ENSG00000004975	112
ENSG00000005001	0
ENSG00000005007	380
ENSG00000005020	268
ENSG00000005022	677
ENSG00000005059	21
ENSG00000005073	0
ENSG00000005075	43
ENSG00000005100	196
ENSG00000005102	0
ENSG00000005108	204
ENSG00000005156	96
ENSG00000005175	104
ENSG00000005187	17
ENSG00000005194	197
ENSG00000005206	263
ENSG00000005238	134
ENSG00000005243	15
ENSG00000005249	759
ENSG00000005302	210
ENSG00000005339	557
ENSG00000005379	1245
ENSG00000005381	17
ENSG00000005421	0
ENSG00000005436	80
ENSG00000005448	85
ENSG00000005469	61
ENSG00000005471	6
ENSG00000005486	1157
ENSG00000005513	161
ENSG00000005700	285
ENSG00000005801	131
ENSG00000005810	2405
ENSG00000005812	320
ENSG00000005844	9
ENSG00000005882	453
ENSG00000005884	189
ENSG00000005889	127
ENSG00000005961	10
ENSG00000005981	7
ENSG00000006007	506
ENSG00000006016	128
ENSG00000006025	114
ENSG00000006042	50
ENSG00000006047	25
ENSG00000006059	0
ENSG00000006062	61
ENSG00000006071	362
ENSG00000006116	710
ENSG00000006118	801
ENSG00000006125	3032
ENSG00000006128	96
ENSG00000006194	216
ENSG00000006210	1137
ENSG00000006282	248
ENSG00000006283	491
ENSG00000006327	8
ENSG00000006377	21
ENSG00000006432	772
ENSG00000006451	275
ENSG00000006453	16
ENSG00000006459	141
ENSG00000006468	336
ENSG00000006555	2
ENSG00000006576	155
ENSG00000006606	0
ENSG00000006607	158
ENSG00000006611	7
ENSG00000006625	204
ENSG00000006634	25
ENSG00000006638	3
ENSG00000006652	218
ENSG00000006695	59
ENSG00000006704	59
ENSG00000006712	252
ENSG00000006715	862
ENSG00000006740	710
ENSG00000006744	249
ENSG00000006747	7
ENSG00000006756	34
ENSG00000006757	55
ENSG00000006788	0
ENSG00000006831	237
ENSG00000006837	13
ENSG00000007001	19
ENSG00000007038	1
ENSG00000007047	390
ENSG00000007062	72
ENSG00000007080	234
ENSG00000007168	3744
ENSG00000007171	80
ENSG00000007174	44
ENSG00000007202	1022
ENSG00000007216	0
ENSG00000007237	4846
ENSG00000007255	29
ENSG00000007264	218
ENSG00000007312	0
ENSG00000007314	3
ENSG00000007341	68
ENSG00000007350	0
ENSG00000007372	90
ENSG00000007376	99
ENSG00000007384	48
ENSG00000007392	371
ENSG00000007402	224
ENSG00000007516	708
ENSG00000007520	188
ENSG00000007541	297
ENSG00000007545	95
ENSG00000007866	21
ENSG00000007908	26
ENSG00000007923	314
ENSG00000007933	2
ENSG00000007944	95
ENSG00000007968	0
ENSG00000008083	119
ENSG00000008086	245
ENSG00000008118	424
ENSG00000008130	174
ENSG00000008196	0
ENSG00000008197	4
ENSG00000008226	59
ENSG00000008256	392
ENSG00000008277	1387
ENSG00000008282	136
ENSG00000008283	431
ENSG00000008294	1280
ENSG00000008300	447
ENSG00000008311	49
ENSG00000008323	0
ENSG00000008382	122
ENSG00000008394	70
