ENSEMBL ID	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
ENSG00000005339	0.34658662904921134	0.3287591745890466	0.32465419636174214
ENSG00000005379	0.3558834392420971	0.3351561234155689	0.308960437342334
ENSG00000005381	0.1450011678906993	0.8549988321093007	0.0
ENSG00000005421	0.7979118529097576	0.0	0.2020881470902424
ENSG00000005436	0.4807225500808617	0.35131269357364825	0.16796475634549007
ENSG00000005448	0.2695180331571611	0.22009954145922758	0.5103824253836113
ENSG00000005469	0.17042631195375826	0.23431135292710475	0.595262335119137
ENSG00000005471	0.563513826493073	0.10445516065389164	0.33203101285303527
ENSG00000005483	0.3332349117892209	0.3244574653430787	0.34230762286770033
ENSG00000005486	0.47915036307989406	0.36196405085873823	0.15888558606136774
ENSG00000005513	0.5234712326468363	0.19705379190862116	0.2794749754445427
ENSG00000005700	0.24530804832871356	0.3897545167714588	0.3649374348998276
ENSG00000005810	0.2801931947250347	0.3181023734079821	0.4017044318669831
ENSG00000005812	0.30560575382753646	0.3574560397458724	0.3369382064265912
ENSG00000005844	0.27992186585321427	0.6056675622318622	0.11441057191492345
ENSG00000005882	0.3375769128870791	0.2911924788956968	0.371230608217224
ENSG00000005884	0.39244702309510976	0.28739892725144667	0.3201540496534436
ENSG00000005889	0.2707323798320022	0.3736136874909706	0.3556539326770272
ENSG00000005893	0.36916180016407757	0.29707629930301954	0.33376190053290294
ENSG00000005955	0.3557937604722181	0.3656218695559647	0.2785843699718171
ENSG00000005961	0.7772423493912783	0.15256226897334818	0.07019538163537352
ENSG00000005981	0.3981305385180715	0.6018694614819285	0.0
ENSG00000006007	0.2835628297763265	0.3261112072612036	0.3903259629624699
ENSG00000006015	0.3799414976113361	0.3350907040882699	0.284967798300394
ENSG00000006016	0.5662813324932151	0.42120427145833206	0.01251439604845282
ENSG00000006025	0.4168901826491063	0.32037907219148	0.2627307451594136
ENSG00000006042	0.4085823150645956	0.34120273714445115	0.25021494779095327
ENSG00000006047	0.6007902633318495	0.040797713367818185	0.35841202330033245
ENSG00000006059	1.0	0.0	0.0
ENSG00000006062	0.30929177957412973	0.42559822657772584	0.26510999384814443
ENSG00000006071	0.4685014316259856	0.16726595753776474	0.3642326108362497
ENSG00000006074	0.4157356008216901	0.58426439917831	0.0
ENSG00000006075	0.8574830993655785	0.12295388391052649	0.019563016723894867
ENSG00000006114	0.21223746916171138	0.307909557577879	0.47985297326040965
ENSG00000006116	0.0	1.0	0.0
ENSG00000006118	0.6856209960248607	0.21225585442365846	0.10212314955148091
ENSG00000006125	0.3032711589725828	0.40667380595814345	0.29005503506927377
ENSG00000006128	0.0	0.9118474988686373	0.08815250113136269
ENSG00000006194	0.36368002787358	0.24879286267060913	0.387527109455811
ENSG00000006210	0.6584981217966853	0.3415018782033147	0.0
ENSG00000006282	0.45839437045115805	0.35800563355750764	0.1835999959913344
ENSG00000006283	0.8334788142755324	0.06077366955850666	0.10574751616596083
ENSG00000006327	0.3279948957201777	0.572307632691371	0.09969747158845128
ENSG00000006377	1.0	0.0	0.0
ENSG00000006432	0.22769339857765727	0.29387216425381185	0.4784344371685308
ENSG00000006451	0.46474559222659956	0.32822972734029987	0.20702468043310057
ENSG00000006453	0.42921890230028736	0.32780364335509155	0.24297745434462115
ENSG00000006459	0.3631292721819937	0.3401414813566178	0.29672924646138854
ENSG00000006468	0.1679891760238082	0.322977075476769	0.5090337484994228
ENSG00000006530	0.26501207517166214	0.46308588922213184	0.271902035606206
ENSG00000006555	0.11123167354389146	0.38007398595952474	0.5086943404965839
ENSG00000006576	0.40919942831438716	0.25309829179641113	0.33770227988920165
ENSG00000006606	0.2029849264940816	0.0	0.7970150735059184
ENSG00000006607	0.2989227662680354	0.3835103967158889	0.31756683701607574
ENSG00000006611	0.2703937657397149	0.31923739176095384	0.41036884249933125
ENSG00000006625	0.32136786186273886	0.3713687461599336	0.30726339197732744
ENSG00000006634	0.5693041854075235	0.3087844332150702	0.1219113813774065
ENSG00000006638	0.33937562196779963	0.3867073199890179	0.2739170580431825
ENSG00000006652	0.44519097899795557	0.4551079114091915	0.09970110959285296
ENSG00000006695	0.2148886158133463	0.3849180841109671	0.4001933000756865
ENSG00000006704	0.38675131859729295	0.3236041826770323	0.2896444987256747
ENSG00000006712	0.405567084503631	0.35486681061616004	0.23956610488020905
ENSG00000006715	0.27047333476516067	0.4760545419623865	0.25347212327245283
ENSG00000006740	0.3182371581969964	0.25920361130801645	0.42255923049498717
ENSG00000006744	0.42795067995603253	0.3507426150031064	0.22130670504086106
ENSG00000006747	0.5284202951044722	0.23814291974838153	0.23343678514714636
ENSG00000006757	0.7604441915909128	0.21681006729947086	0.022745741109616406
ENSG00000006788	0.32975390563888346	0.0	0.6702460943611165
ENSG00000006831	0.3122623203937625	0.339510776857053	0.34822690274918455
ENSG00000006837	0.39666820577534484	0.38154926055825794	0.2217825336663972
ENSG00000007001	0.3718135017181166	0.6268855672024445	0.0013009310794390892
ENSG00000007038	0.5678925664950575	0.014313129361966591	0.4177943041429759
ENSG00000007047	0.4026383100456301	0.30826484447391317	0.2890968454804567
ENSG00000007062	0.18534194043403673	0.6536296529245273	0.161028406641436
ENSG00000007080	0.3621433262341697	0.3630275618482146	0.2748291119176157
ENSG00000007168	0.2540198236738176	0.4112254095775722	0.33475476674861027
ENSG00000007171	0.5867950229818827	0.3031400573404561	0.11006491967766124
ENSG00000007174	0.5278347853133166	0.2650074909271436	0.2071577237595397
ENSG00000007202	0.308211903427763	0.3771977685788446	0.31459032799339254
ENSG00000007216	0.11773059049584357	0.3644932246676764	0.51777618483648
ENSG00000007237	0.2961537793432249	0.49258001240005134	0.21126620825672385
ENSG00000007255	0.7045223614556637	0.0	0.2954776385443363
ENSG00000007264	0.7585188605326165	0.12599121995858326	0.11548991950880025
ENSG00000007312	0.4516835650833239	0.25048314694108	0.29783328797559616
ENSG00000007314	0.6557518853333216	0.1931921024794879	0.15105601218719034
ENSG00000007341	0.2621249353767478	0.3310791057112397	0.4067959589120125
ENSG00000007350	0.4051490578370636	0.36170022315480943	0.23315071900812684
ENSG00000007372	1.0	0.0	0.0
ENSG00000007376	0.36119207263923536	0.2157205428199163	0.42308738454084843
ENSG00000007384	0.3594600859457802	0.37974185164901114	0.26079806240520864
ENSG00000007392	0.4560844699110051	0.34068221524883163	0.20323331484016316
ENSG00000007402	0.32551050194612424	0.6518098903796364	0.0226796076742393
ENSG00000007516	0.7597355091874696	0.15901101782320157	0.08125347298932899
ENSG00000007520	0.5016309335234472	0.2235047700438722	0.27486429643268073
ENSG00000007541	0.40598013215109013	0.18528886828428245	0.4087309995646274
ENSG00000007545	0.3429814296209033	0.33970716435101306	0.3173114060280837
ENSG00000007866	0.3146005095802482	0.43104887796309543	0.2543506124566564
ENSG00000007908	0.12311249164539301	0.7160147779619377	0.16087273039266928
ENSG00000007923	0.3073878356861158	0.3865015960671031	0.3061105682467812
ENSG00000007933	0.1927900385764788	0.22538334260675458	0.5818266188167667
ENSG00000007944	0.28912407219815645	0.29601232578645476	0.41486360201538885
ENSG00000007952	0.0	0.0	1.0
ENSG00000007968	0.8608140397728421	0.07670150168554304	0.06248445854161473
ENSG00000008018	0.33006921277388374	0.38812070704783547	0.2818100801782808
ENSG00000008056	0.7660672127456999	0.09065427104642025	0.14327851620787976
ENSG00000008083	0.4039825945150308	0.22901153894349308	0.36700586654147616
ENSG00000008086	0.16602242835966416	0.22021102400067505	0.6137665476396609
ENSG00000008118	0.6565147678024813	0.3434852321975187	0.0
ENSG00000008128	0.3427634631959077	0.32640679548759893	0.33082974131649323
ENSG00000008130	0.18018435039480982	0.265754932177123	0.5540607174280673
ENSG00000008196	0.14164921632619493	0.4302844391412686	0.4280663445325365
ENSG00000008197			
ENSG00000008226	0.21867483795193343	0.7190592487377954	0.06226591331027117
ENSG00000008256	0.3286814560896384	0.4393006529647424	0.23201789094561912
ENSG00000008277	0.41115617100564367	0.5351600057351025	0.05368382325925382
ENSG00000008282	0.18259187778743757	0.28745170587161467	0.5299564163409477
ENSG00000008283	0.30591211086423936	0.2717904956015623	0.42229739353419815
ENSG00000008294	0.38794511516115543	0.40568433805636184	0.20637054678248265
ENSG00000008300	0.606764593505142	0.3237236313685433	0.06951177512631464
ENSG00000008311	0.41887787232445256	0.23882892126493663	0.3422932064106109
ENSG00000008323	0.3885286918463208	0.39907898583605567	0.21239232231762353
ENSG00000008324	0.2787827251423337	0.2534636303499838	0.4677536445076825
ENSG00000008382	0.3201289917901634	0.353742247448284	0.32612876076155245
ENSG00000008394	0.28035071388300964	0.12371234795711279	0.5959369381598776
ENSG00000008405	0.2918274940949929	0.4265398613722541	0.281632644532753
ENSG00000008441	0.44833891084549055	0.23471765160154842	0.316943437552961
ENSG00000008513	0.4707390018979821	0.2742733718740569	0.254987626227961
ENSG00000008516	0.6490256782900686	0.20852030720727427	0.14245401450265716
ENSG00000008710	0.4446677560315892	0.2662522204806119	0.2890800234877989
ENSG00000008735	0.5299006262978466	0.06601651731550938	0.40408285638664404
ENSG00000008838	0.3458601212651442	0.4413965247291358	0.21274335400572003
ENSG00000008853	0.5872441109509657	0.2362171016687866	0.1765387873802477
ENSG00000008869	0.367461573230177	0.2380146312461505	0.3945237955236726
ENSG00000008952	0.31093183048774165	0.36778125827376834	0.32128691123848996
ENSG00000008988	0.619410286760449	0.31532811251171616	0.06526160072783488
ENSG00000009307	0.27559495374573334	0.3480013449578793	0.37640370129638734
ENSG00000009335	0.32715775540958325	0.36544633853683367	0.307395906053583
ENSG00000009413	0.27803840151070824	0.46501262085963446	0.2569489776296573
ENSG00000009694	0.4566088799226542	0.5107486390583855	0.03264248101896013
ENSG00000009709	1.0	0.0	0.0
ENSG00000009724	0.3273336052110732	0.1581464024214579	0.5145199923674689
ENSG00000009765	0.12529133024468006	0.13781749665885765	0.7368911730964623
ENSG00000009780	0.32467526944721375	0.337982725137854	0.33734200541493214
ENSG00000009790	0.3180725929562825	0.4062057467901576	0.2757216602535599
ENSG00000009830	0.26609390005996536	0.24620559788885857	0.48770050205117604
ENSG00000009844	0.28644208905184126	0.3661859071185276	0.3473720038296311
ENSG00000009950	0.11122954827455311	0.2229555627933589	0.665814888932088
ENSG00000009954	0.28790959487922235	0.4220613298849428	0.2900290752358347
ENSG00000010017	0.3468831944362865	0.4093068989555288	0.24380990660818463
ENSG00000010072	0.2868847669812627	0.35000711524146344	0.36310811777727386
ENSG00000010165	0.38506629438295054	0.3271180755956309	0.2878156300214186
ENSG00000010219	0.4429506956695983	0.5561621983656118	0.0008871059647899205
ENSG00000010244	0.35330670132383796	0.38385652600438286	0.26283677267177924
ENSG00000010256	0.30728137263752026	0.3029036882714583	0.38981493909102144
ENSG00000010270	0.25228334154729476	0.2655162030619014	0.482200455390804
ENSG00000010278	0.41739923824564973	0.42615265273417025	0.15644810902017997
ENSG00000010292	0.3525539072595877	0.4972771661909675	0.15016892654944486
ENSG00000010295	0.47581583679744677	0.22420381628284725	0.2999803469197059
ENSG00000010318	0.3855273760010907	0.10114263068869159	0.5133299933102177
ENSG00000010319	0.27337973148300765	0.36670064479263254	0.3599196237243598
ENSG00000010322	0.3759338255519996	0.27547035117516844	0.34859582327283206
ENSG00000010327	0.32995266637034143	0.3356960940779104	0.33435123955174817
ENSG00000010361	0.3396499226614762	0.29876503375943503	0.36158504357908877
ENSG00000010379	0.411239308299738	0.2229263980815834	0.3658342936186787
ENSG00000010404	0.2897165501908609	0.31424912146974965	0.39603432833938934
ENSG00000010610	0.26758957888836143	0.5182751010472944	0.21413532006434424
ENSG00000010626	0.4009155151409902	0.5883031420882485	0.010781342770761291
ENSG00000010671	0.5161021930047078	0.3639887316902638	0.11990907530502827
ENSG00000010704	0.2625491554198768	0.25765717742388555	0.47979366715623767
ENSG00000010803	0.31478023366108066	0.309108214913096	0.3761115514258233
ENSG00000010810	0.5332321682934456	0.30369762424762764	0.1630702074589268
ENSG00000010818	0.3266430912974557	0.4344997167458719	0.2388571919566724
ENSG00000010932	0.2296325323853617	0.22229634001568946	0.5480711275989487
ENSG00000011007	0.23283544892069533	0.38553422242984126	0.3816303286494635
ENSG00000011009	0.21231132582440423	0.39722888648445226	0.3904597876911436
ENSG00000011021	0.3434601250077663	0.2709728080139992	0.3855670669782344
ENSG00000011028	0.3226616477161544	0.396820691022397	0.28051766126144856
ENSG00000011052	0.5175638154780243	0.1364391212601674	0.3459970632618083
ENSG00000011083	0.17172220996275803	0.08428696337387145	0.7439908266633705
ENSG00000011105	0.37929930757410885	0.2549896783726248	0.3657110140532664
ENSG00000011114	0.23883472610532305	0.36795128456645665	0.39321398932822027
ENSG00000011132	0.21567743460388403	0.3692442851479502	0.4150782802481657
ENSG00000011143	0.2680474813860573	0.37841991736419256	0.35353260124975017
ENSG00000011198	0.2443510772131401	0.5397902070338291	0.21585871575303098
ENSG00000011243	0.39355850625636507	0.3009931047008686	0.30544838904276644
ENSG00000011258	0.3039849875837365	0.3015784630578481	0.39443654935841543
ENSG00000011260	0.46287255611529227	0.14276565146086323	0.3943617924238445
ENSG00000011275	0.262358832447652	0.41019461784203165	0.32744654971031645
ENSG00000011304	0.32999917728110506	0.39422310966686913	0.2757777130520258
ENSG00000011332	0.0	0.8872678484728311	0.11273215152716883
ENSG00000011347	0.7812761861454735	0.10730223907214206	0.11142157478238453
ENSG00000011376	0.314052643099791	0.3848662692380566	0.30108108766215236
ENSG00000011405	0.3348272217453455	0.3854461633483952	0.2797266149062593
ENSG00000011422	0.41699941039695243	0.5350904600445439	0.047910129558503455
ENSG00000011426	0.7043927431038725	0.23708017497133238	0.058527081924795346
ENSG00000011451	0.39010744431040334	0.2848794421190955	0.32501311357050117
ENSG00000011454	0.3059426457423799	0.3543625438997166	0.33969481035790344
ENSG00000011465	0.23270016092408422	0.567303305751952	0.19999653332396392
ENSG00000011478	0.3935922581082025	0.3302297883677658	0.2761779535240318
ENSG00000011485	0.35047414884380174	0.285387462981927	0.36413838817427135
ENSG00000011523	0.353885788868121	0.37468427539098914	0.2714299357408898
ENSG00000011566	0.17953709998850642	0.36150227242178024	0.45896062758971345
ENSG00000011590	0.2107373547255003	0.4309790067692881	0.35828363850521167
ENSG00000011600	0.4664229954724633	0.4186545871758218	0.11492241735171481
ENSG00000011638	0.4988191089701944	0.35932043116050233	0.1418604598693033
ENSG00000011677	1.0	0.0	0.0
ENSG00000012048	0.423379225164806	0.19477578720799957	0.3818449876271944
ENSG00000012061	0.36890822948925334	0.42165412782716155	0.20943764268358506
ENSG00000012124	0.9558963826882725	0.032976013890808446	0.011127603420919018
ENSG00000012171	0.2497501510283391	0.22249616381802148	0.5277536851536393
ENSG00000012174	0.36193016257691135	0.3087103474500242	0.32935948997306447
ENSG00000012211	0.42423067254080943	0.31562899897573377	0.26014032848345675
ENSG00000012223	0.011907577483873485	0.9852610244418142	0.0028313980743122683
ENSG00000012232	0.2453745986710303	0.3362719278048921	0.41835347352407753
ENSG00000012504	0.3803903047158998	0.38177669246921936	0.2378330028148808
ENSG00000012660	0.42720858275369344	0.37860129902849604	0.1941901182178105
ENSG00000012779	0.6536344126691683	0.2726964683262698	0.07366911900456186
ENSG00000012822	0.4119295404028516	0.35342364258206116	0.23464681701508722
ENSG00000012963	0.3042920944281892	0.3344622074606367	0.36124569811117413
ENSG00000012983	0.32893736269637575	0.41630397398041236	0.25475866332321195
ENSG00000013016	0.282708192009187	0.3623782574513728	0.35491355053944024
ENSG00000013275	0.31116871553470404	0.3620157981058925	0.32681548635940333
ENSG00000013288	0.39386027161535664	0.30777311659306406	0.2983666117915794
ENSG00000013293	0.4165653506592267	0.534726520157027	0.0487081291837463
ENSG00000013297	0.15519329355564943	0.742829143800531	0.10197756264381953
ENSG00000013306	0.3840884414844244	0.4110904781304793	0.2048210803850963
ENSG00000013364	0.30985417170151963	0.41686046941415633	0.27328535888432404
ENSG00000013374	0.311852459574728	0.3880065624155511	0.30014097800972084
ENSG00000013375	0.21052956185089222	0.4655401796803197	0.3239302584687881
ENSG00000013392	0.5862657003246647	0.25597998970540636	0.15775430996992895
ENSG00000013441	0.34082378732949703	0.319941857344459	0.33923435532604396
ENSG00000013503	0.3092966751957547	0.248998209476744	0.44170511532750123
ENSG00000013523	0.3006674836628791	0.30540874570824683	0.39392377062887407
ENSG00000013561	0.3011239119739038	0.44778354915582025	0.2510925388702758
ENSG00000013563	0.5101325380485298	0.25982658006121107	0.23004088189025915
ENSG00000013583	0.38107682166115636	0.28121933818782013	0.33770384015102345
ENSG00000013588	0.5451826426374536	0.12274028187001208	0.3320770754925344
ENSG00000013619	0.2672927763864321	0.5126329085251842	0.22007431508838377
ENSG00000013725	0.21418951600981226	0.2951581952317665	0.49065228875842126
ENSG00000013810	0.7459609845269579	0.21086430639362472	0.04317470907941735
ENSG00000014123	0.3453492654123583	0.3593266850797113	0.29532404950793045
ENSG00000014138	0.5721181320741469	0.33665151760173756	0.0912303503241156
ENSG00000014164	0.39653335285279234	0.26582281532546365	0.33764383182174407
ENSG00000014216	0.3378211482425589	0.35624868956034333	0.3059301621970977
ENSG00000014257	0.29330394389994163	0.4105140455897695	0.2961820105102888
ENSG00000014641	0.20278561274489842	0.3262123454299517	0.4710020418251499
ENSG00000014824	0.2962388294315893	0.43533389122106164	0.268427279347349
ENSG00000014914	0.36284667269084264	0.6000288143413174	0.03712451296784003
ENSG00000014919	0.23279879280040458	0.38228194174358854	0.38491926545600685
ENSG00000015133	0.210532940438794	0.27806284768232375	0.5114042118788822
ENSG00000015153	0.40557057388852996	0.35442281992706504	0.24000660618440495
ENSG00000015171	0.2704616770520857	0.31938830190984013	0.4101500210380743
ENSG00000015413	0.18267150874024254	0.1631447303664238	0.6541837608933336
ENSG00000015475	0.25723926351934473	0.32746028799212556	0.41530044848852976
ENSG00000015479	0.41421154755014505	0.4366569835819378	0.1491314688679171
ENSG00000015520	0.7138280501769695	0.01811740064700788	0.2680545491760226
ENSG00000015532	0.39147449637649245	0.3048152907988263	0.3037102128246813
ENSG00000015592	0.9561763003401538	0.043823699659846255	0.0
ENSG00000015676	0.31241482604081844	0.3102610381081971	0.37732413585098445
ENSG00000016082	0.0	1.0	0.0
ENSG00000016391	0.11560391507852469	0.20226210457121863	0.6821339803502566
ENSG00000016402	0.022976825630841982	0.1026198380722011	0.874403336296957
ENSG00000016490	0.9841135441631573	0.015886455836842613	0.0
ENSG00000016602	1.0	0.0	0.0
ENSG00000016864	0.3718728520973055	0.2999265050200405	0.3282006428826541
ENSG00000017260	0.28973933749255093	0.44815531210916165	0.26210535039828753
ENSG00000017373	0.714870381229669	0.12041734493686126	0.16471227383346979
ENSG00000017427	0.13964462760942195	0.32652594204261404	0.533829430347964
ENSG00000017483	0.5047035079597648	0.3304895760660292	0.16480691597420613
ENSG00000017621	0.3480758185749752	0.2014930363759041	0.4504311450491207
ENSG00000017797	0.30811044193302906	0.3822863457259485	0.3096032123410225
ENSG00000018189	0.28340696937886145	0.30705474264734656	0.40953828797379194
ENSG00000018236	0.2876224821406149	0.6052833493216881	0.10709416853769697
ENSG00000018280	0.18710989099362496	0.30591979163903477	0.5069703173673401
ENSG00000018408	0.29543411586125023	0.38617239859213354	0.3183934855466163
ENSG00000018510	0.2645756504992883	0.4286875461237815	0.3067368033769302
ENSG00000018610	0.47002258112543277	0.10745374906313244	0.42252366981143474
ENSG00000018625	0.4732830000784686	0.24450580246722728	0.2822111974543041
ENSG00000018699	0.3439259248602193	0.3601628541898347	0.2959112209499461
ENSG00000018869	0.6613284725852329	0.24550520244496196	0.09316632496980504
ENSG00000019102	0.9704733255622892	0.02436719524621987	0.005159479191491028
ENSG00000019144	0.2522774688492464	0.282316814213583	0.4654057169371705
ENSG00000019169	0.18930862289131106	0.7512222687860032	0.059469108322685905
ENSG00000019186	0.04598070931647645	0.5339545478735483	0.42006474280997536
ENSG00000019485	0.407086065564101	0.33608917270432875	0.25682476173157026
ENSG00000019505	0.8544152286612877	0.13050292079924142	0.015081850539470821
ENSG00000019549	0.3145535741161896	0.4686554668531806	0.2167909590306297
ENSG00000019582	0.31823158282010783	0.5393240089915293	0.14244440818836285
ENSG00000019991	0.23804833731474945	0.5601958550161716	0.20175580766907897
ENSG00000019995	0.3212764691092715	0.33031843506239544	0.3484050958283332
ENSG00000020129	0.33106529347724717	0.3301891458681436	0.33874556065460926
ENSG00000020181	0.3824645505556727	0.33408654516983133	0.28344890427449604
ENSG00000020256	0.36892934735457	0.31742945399598016	0.3136411986494498
ENSG00000020426	0.33266806287065065	0.3970339186045015	0.2702980185248478
ENSG00000020577	0.2791626989673926	0.6211908681644552	0.09964643286815221
ENSG00000020633	0.671125513973706	0.17540602480484402	0.15346846122144991
ENSG00000020922	0.4752037727876399	0.3332835504457122	0.19151267676664785
ENSG00000021300	0.3135104903987975	0.2092014255708801	0.4772880840303225
ENSG00000021355	0.4059935683561101	0.47254041608584946	0.12146601555804039
ENSG00000021461	0.3390277335842873	0.17550869078259804	0.48546357563311465
ENSG00000021488	0.1559962751593352	0.2900103819539804	0.5539933428866843
ENSG00000021574	0.26676285427589586	0.35250494232811375	0.38073220339599034
ENSG00000021645	0.821873175783809	0.090537022445546	0.08758980177064495
ENSG00000021762	0.38370516074215105	0.18654373758029139	0.4297511016775576
